Date,1913.HK,CPRI,EL,KER.PA,LUXE,MC.PA,RMS.PA,TPR,^GSPC,^HSI,^STOXX50E,^VIX
2025-07-02,49.20000076293945,18.1299991607666,87.63743591308594,201.84390258789062,7.610000133514404,476.5489196777344,2297.845458984375,85.6240463256836,6227.419921875,24221.41015625,5318.72021484375,16.639999389648438
2025-07-03,50.5,18.139999389648438,87.77593994140625,197.65066528320312,7.820000171661377,474.01251220703125,2327.546142578125,89.30722045898438,6279.35009765625,24069.939453125,5343.14990234375,16.3799991607666
2025-07-04,50.5,,,197.3518524169922,,465.67169189453125,2318.635986328125,,,23916.060546875,5288.81005859375,
2025-07-07,49.5,18.5,84.87712860107422,194.62274169921875,7.429999828338623,463.72064208984375,2376.057373046875,91.55475616455078,6229.97998046875,23887.830078125,5341.5400390625,17.790000915527344
2025-07-08,49.75,18.799999237060547,84.64957427978516,197.21241760253906,7.349999904632568,470.842041015625,2380.017333984375,91.29732513427734,6225.52001953125,24148.0703125,5371.9501953125,16.809999465942383
2025-07-09,49.29999923706055,19.530000686645508,85.68840026855469,199.0052490234375,7.980000019073486,475.9148254394531,2409.71826171875,94.36665344238281,6263.259765625,23892.3203125,5445.64990234375,15.9399995803833
2025-07-10,50.29999923706055,19.739999771118164,91.11997985839844,205.57899475097656,7.980000019073486,492.6452331542969,2449.3193359375,96.673583984375,6280.4599609375,24028.369140625,5438.27001953125,15.779999732971191
2025-07-11,50.0,19.25,90.11083984375,197.8896942138672,7.820000171661377,475.76849365234375,2411.698486328125,97.45576477050781,6259.75,24139.5703125,5383.47998046875,16.399999618530273
2025-07-14,49.400001525878906,19.18000030517578,88.63668060302734,196.19647216796875,7.579999923706055,467.8178405761719,2384.967529296875,100.54488372802734,6268.56005859375,24203.3203125,5370.85009765625,17.200000762939453
2025-07-15,50.04999923706055,18.690000534057617,85.18382263183594,195.87774658203125,7.440000057220459,465.67169189453125,2373.08740234375,100.59439086914062,6243.759765625,24590.119140625,5354.169921875,17.3799991607666
